quad4,,,,,
11200,10608,,,,
1,0.0000000000 ,0.0000000000 ,,,
2,0.0006250000 ,0.0000000000 ,,,
3,0.0012500000 ,0.0000000000 ,,,
4,0.0018750000 ,0.0000000000 ,,,
5,0.0025000000 ,0.0000000000 ,,,
6,0.0031250000 ,0.0000000000 ,,,
7,0.0037500000 ,0.0000000000 ,,,
8,0.0041000000 ,0.0000000000 ,,,
9,0.0044500000 ,0.0000000000 ,,,
10,0.0048000000 ,0.0000000000 ,,,
11,0.0051250000 ,0.0000000000 ,,,
12,0.0054500000 ,0.0000000000 ,,,
13,0.0058000000 ,0.0000000000 ,,,
14,0.0061500000 ,0.0000000000 ,,,
15,0.0065000000 ,0.0000000000 ,,,
16,0.0068500000 ,0.0000000000 ,,,
17,0.0072000000 ,0.0000000000 ,,,
18,0.0075500000 ,0.0000000000 ,,,
19,0.0078750000 ,0.0000000000 ,,,
20,0.0082000000 ,0.0000000000 ,,,
21,0.0085500000 ,0.0000000000 ,,,
22,0.0089000000 ,0.0000000000 ,,,
23,0.0092500000 ,0.0000000000 ,,,
24,0.0096000000 ,0.0000000000 ,,,
25,0.0099500000 ,0.0000000000 ,,,
26,0.0103000000 ,0.0000000000 ,,,
27,0.0106250000 ,0.0000000000 ,,,
28,0.0109500000 ,0.0000000000 ,,,
29,0.0113000000 ,0.0000000000 ,,,
30,0.0116500000 ,0.0000000000 ,,,
31,0.0120000000 ,0.0000000000 ,,,
32,0.0123500000 ,0.0000000000 ,,,
33,0.0127000000 ,0.0000000000 ,,,
34,0.0130500000 ,0.0000000000 ,,,
35,0.0133750000 ,0.0000000000 ,,,
36,0.0137000000 ,0.0000000000 ,,,
37,0.0140500000 ,0.0000000000 ,,,
38,0.0144000000 ,0.0000000000 ,,,
39,0.0147500000 ,0.0000000000 ,,,
40,0.0151000000 ,0.0000000000 ,,,
41,0.0154500000 ,0.0000000000 ,,,
42,0.0158000000 ,0.0000000000 ,,,
43,0.0161250000 ,0.0000000000 ,,,
44,0.0164500000 ,0.0000000000 ,,,
45,0.0168000000 ,0.0000000000 ,,,
46,0.0171500000 ,0.0000000000 ,,,
47,0.0175000000 ,0.0000000000 ,,,
48,0.0178500000 ,0.0000000000 ,,,
49,0.0182000000 ,0.0000000000 ,,,
50,0.0185500000 ,0.0000000000 ,,,
51,0.0188750000 ,0.0000000000 ,,,
52,0.0192000000 ,0.0000000000 ,,,
53,0.0195500000 ,0.0000000000 ,,,
54,0.0199000000 ,0.0000000000 ,,,
55,0.0202500000 ,0.0000000000 ,,,
56,0.0206000000 ,0.0000000000 ,,,
57,0.0209500000 ,0.0000000000 ,,,
58,0.0213000000 ,0.0000000000 ,,,
59,0.0216250000 ,0.0000000000 ,,,
60,0.0219500000 ,0.0000000000 ,,,
61,0.0223000000 ,0.0000000000 ,,,
62,0.0226500000 ,0.0000000000 ,,,
63,0.0230000000 ,0.0000000000 ,,,
64,0.0233500000 ,0.0000000000 ,,,
65,0.0237000000 ,0.0000000000 ,,,
66,0.0240500000 ,0.0000000000 ,,,
67,0.0243750000 ,0.0000000000 ,,,
68,0.0247000000 ,0.0000000000 ,,,
69,0.0250500000 ,0.0000000000 ,,,
70,0.0254000000 ,0.0000000000 ,,,
71,0.0257500000 ,0.0000000000 ,,,
72,0.0261000000 ,0.0000000000 ,,,
73,0.0264500000 ,0.0000000000 ,,,
74,0.0268000000 ,0.0000000000 ,,,
75,0.0271250000 ,0.0000000000 ,,,
76,0.0274500000 ,0.0000000000 ,,,
77,0.0278000000 ,0.0000000000 ,,,
78,0.0281500000 ,0.0000000000 ,,,
79,0.0285000000 ,0.0000000000 ,,,
80,0.0288500000 ,0.0000000000 ,,,
81,0.0292000000 ,0.0000000000 ,,,
82,0.0295500000 ,0.0000000000 ,,,
83,0.0298750000 ,0.0000000000 ,,,
84,0.0302000000 ,0.0000000000 ,,,
85,0.0305500000 ,0.0000000000 ,,,
86,0.0309000000 ,0.0000000000 ,,,
87,0.0312500000 ,0.0000000000 ,,,
88,0.0318750000 ,0.0000000000 ,,,
89,0.0325000000 ,0.0000000000 ,,,
90,0.0331250000 ,0.0000000000 ,,,
91,0.0337500000 ,0.0000000000 ,,,
92,0.0343750000 ,0.0000000000 ,,,
93,0.0350000000 ,0.0000000000 ,,,
94,0.0350000000 ,0.0006250000 ,,,
95,0.0343750000 ,0.0006250000 ,,,
96,0.0337500000 ,0.0006250000 ,,,
97,0.0331250000 ,0.0006250000 ,,,
98,0.0325000000 ,0.0006250000 ,,,
99,0.0318750000 ,0.0006250000 ,,,
100,0.0312500000 ,0.0006250000 ,,,
101,0.0309000000 ,0.0006250000 ,,,
102,0.0305500000 ,0.0006250000 ,,,
103,0.0302000000 ,0.0006250000 ,,,
104,0.0298750000 ,0.0006250000 ,,,
105,0.0295500000 ,0.0006250000 ,,,
106,0.0292000000 ,0.0006250000 ,,,
107,0.0288500000 ,0.0006250000 ,,,
108,0.0285000000 ,0.0006250000 ,,,
109,0.0281500000 ,0.0006250000 ,,,
110,0.0278000000 ,0.0006250000 ,,,
111,0.0274500000 ,0.0006250000 ,,,
112,0.0271250000 ,0.0006250000 ,,,
113,0.0268000000 ,0.0006250000 ,,,
114,0.0264500000 ,0.0006250000 ,,,
115,0.0261000000 ,0.0006250000 ,,,
116,0.0257500000 ,0.0006250000 ,,,
117,0.0254000000 ,0.0006250000 ,,,
118,0.0250500000 ,0.0006250000 ,,,
119,0.0247000000 ,0.0006250000 ,,,
120,0.0243750000 ,0.0006250000 ,,,
121,0.0240500000 ,0.0006250000 ,,,
122,0.0237000000 ,0.0006250000 ,,,
123,0.0233500000 ,0.0006250000 ,,,
124,0.0230000000 ,0.0006250000 ,,,
125,0.0226500000 ,0.0006250000 ,,,
126,0.0223000000 ,0.0006250000 ,,,
127,0.0219500000 ,0.0006250000 ,,,
128,0.0216250000 ,0.0006250000 ,,,
129,0.0213000000 ,0.0006250000 ,,,
130,0.0209500000 ,0.0006250000 ,,,
131,0.0206000000 ,0.0006250000 ,,,
132,0.0202500000 ,0.0006250000 ,,,
133,0.0199000000 ,0.0006250000 ,,,
134,0.0195500000 ,0.0006250000 ,,,
135,0.0192000000 ,0.0006250000 ,,,
136,0.0188750000 ,0.0006250000 ,,,
137,0.0185500000 ,0.0006250000 ,,,
138,0.0182000000 ,0.0006250000 ,,,
139,0.0178500000 ,0.0006250000 ,,,
140,0.0175000000 ,0.0006250000 ,,,
141,0.0171500000 ,0.0006250000 ,,,
