4
1,,,,,
2.692307782243700E+11,1.153846257889770E+11,1.153846257889770E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.153846257889770E+11,2.692307782243700E+11,1.153846257889770E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.153846257889770E+11,1.153846257889770E+11,2.692307782243700E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307621769650E+10,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307621769650E+10,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307621769650E+10
2,,,,,
2.692307782243700E+11,1.153846257889770E+11,1.153846257889770E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.153846257889770E+11,2.692307782243700E+11,1.153846257889770E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.153846257889770E+11,1.153846257889770E+11,2.692307782243700E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307621769650E+10,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307621769650E+10,0.000000000000000E+00
a;sdlfk ja;dslfkj a;sdlf j
3,,,,,
2.692307782243700E+11,1.153846257889770E+11,1.153846257889770E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.153846257889770E+11,2.692307782243700E+11,1.153846257889770E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
1.153846257889770E+11,1.153846257889770E+11,2.692307782243700E+11,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307621769650E+10,0.000000000000000E+00,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307621769650E+10,0.000000000000000E+00
0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,7.692307621769650E+10
